#Image CLASS-ID SPECIES BREED ID
#ID: 1:37 Class ids
#SPECIES: 1:Cat 2:Dog
#BREED ID: 1-25:Cat 1:12:Dog
#All images with 1st letter as captial are cat images
#images with small first letter are dog images
samoyed_64 30 2 20
samoyed_65 30 2 20
samoyed_66 30 2 20
samoyed_67 30 2 20
samoyed_68 30 2 20
samoyed_69 30 2 20
samoyed_6 30 2 20
samoyed_70 30 2 20
samoyed_71 30 2 20
samoyed_72 30 2 20
samoyed_73 30 2 20
samoyed_74 30 2 20
samoyed_75 30 2 20
samoyed_76 30 2 20
samoyed_77 30 2 20
samoyed_78 30 2 20
samoyed_79 30 2 20
samoyed_7 30 2 20
samoyed_80 30 2 20
samoyed_81 30 2 20
samoyed_82 30 2 20
samoyed_83 30 2 20
samoyed_84 30 2 20
samoyed_85 30 2 20
samoyed_86 30 2 20
samoyed_87 30 2 20
samoyed_88 30 2 20
samoyed_89 30 2 20
samoyed_8 30 2 20
samoyed_90 30 2 20
samoyed_91 30 2 20
samoyed_92 30 2 20
samoyed_93 30 2 20
samoyed_94 30 2 20
samoyed_95 30 2 20
samoyed_96 30 2 20
samoyed_97 30 2 20
samoyed_98 30 2 20
samoyed_99 30 2 20
samoyed_9 30 2 20
scottish_terrier_191 31 2 21
scottish_terrier_192 31 2 21
scottish_terrier_193 31 2 21
scottish_terrier_194 31 2 21
scottish_terrier_195 31 2 21
scottish_terrier_196 31 2 21
scottish_terrier_197 31 2 21
scottish_terrier_198 31 2 21
scottish_terrier_199 31 2 21
scottish_terrier_19 31 2 21
scottish_terrier_1 31 2 21
scottish_terrier_20 31 2 21
scottish_terrier_21 31 2 21
scottish_terrier_22 31 2 21
scottish_terrier_23 31 2 21
scottish_terrier_24 31 2 21
scottish_terrier_25 31 2 21
scottish_terrier_26 31 2 21
scottish_terrier_27 31 2 21
scottish_terrier_28 31 2 21
scottish_terrier_29 31 2 21
scottish_terrier_2 31 2 21
scottish_terrier_30 31 2 21
scottish_terrier_31 31 2 21
scottish_terrier_32 31 2 21
scottish_terrier_33 31 2 21
scottish_terrier_34 31 2 21
scottish_terrier_35 31 2 21
scottish_terrier_36 31 2 21
scottish_terrier_37 31 2 21
scottish_terrier_38 31 2 21
scottish_terrier_39 31 2 21
scottish_terrier_3 31 2 21
scottish_terrier_40 31 2 21
scottish_terrier_41 31 2 21
scottish_terrier_42 31 2 21
scottish_terrier_43 31 2 21
scottish_terrier_44 31 2 21
scottish_terrier_45 31 2 21
scottish_terrier_46 31 2 21
scottish_terrier_47 31 2 21
scottish_terrier_48 31 2 21
scottish_terrier_49 31 2 21
scottish_terrier_4 31 2 21
scottish_terrier_50 31 2 21
scottish_terrier_51 31 2 21
scottish_terrier_52 31 2 21
scottish_terrier_53 31 2 21
scottish_terrier_54 31 2 21
scottish_terrier_55 31 2 21
scottish_terrier_56 31 2 21
scottish_terrier_57 31 2 21
scottish_terrier_58 31 2 21
scottish_terrier_59 31 2 21
scottish_terrier_5 31 2 21
scottish_terrier_60 31 2 21
scottish_terrier_61 31 2 21
scottish_terrier_62 31 2 21
scottish_terrier_63 31 2 21
scottish_terrier_64 31 2 21
scottish_terrier_65 31 2 21
scottish_terrier_66 31 2 21
scottish_terrier_67 31 2 21
scottish_terrier_68 31 2 21
scottish_terrier_69 31 2 21
scottish_terrier_6 31 2 21
scottish_terrier_70 31 2 21
scottish_terrier_71 31 2 21
scottish_terrier_72 31 2 21
scottish_terrier_73 31 2 21
scottish_terrier_74 31 2 21
scottish_terrier_75 31 2 21
scottish_terrier_76 31 2 21
scottish_terrier_77 31 2 21
scottish_terrier_78 31 2 21
scottish_terrier_79 31 2 21
scottish_terrier_7 31 2 21
scottish_terrier_80 31 2 21
scottish_terrier_81 31 2 21
scottish_terrier_82 31 2 21
scottish_terrier_83 31 2 21
scottish_terrier_84 31 2 21
scottish_terrier_85 31 2 21
scottish_terrier_86 31 2 21
scottish_terrier_87 31 2 21
scottish_terrier_88 31 2 21
scottish_terrier_89 31 2 21
scottish_terrier_8 31 2 21
scottish_terrier_90 31 2 21
scottish_terrier_91 31 2 21
scottish_terrier_92 31 2 21
scottish_terrier_93 31 2 21
scottish_terrier_94 31 2 21
scottish_terrier_95 31 2 21
scottish_terrier_96 31 2 21
scottish_terrier_97 31 2 21
scottish_terrier_98 31 2 21
scottish_terrier_99 31 2 21
scottish_terrier_9 31 2 21
shiba_inu_1 32 2 22
shiba_inu_200 32 2 22
shiba_inu_201 32 2 22
shiba_inu_202 32 2 22
shiba_inu_203 32 2 22
shiba_inu_204 32 2 22
shiba_inu_205 32 2 22
shiba_inu_206 32 2 22
shiba_inu_207 32 2 22
shiba_inu_208 32 2 22
shiba_inu_209 32 2 22
shiba_inu_20 32 2 22
shiba_inu_210 32 2 22
shiba_inu_212 32 2 22
shiba_inu_21 32 2 22
shiba_inu_22 32 2 22
shiba_inu_23 32 2 22
shiba_inu_24 32 2 22
shiba_inu_25 32 2 22
shiba_inu_26 32 2 22
shiba_inu_27 32 2 22
shiba_inu_28 32 2 22
shiba_inu_29 32 2 22
shiba_inu_30 32 2 22
shiba_inu_31 32 2 22
shiba_inu_32 32 2 22
shiba_inu_33 32 2 22
shiba_inu_34 32 2 22
shiba_inu_35 32 2 22
shiba_inu_36 32 2 22
shiba_inu_37 32 2 22
shiba_inu_38 32 2 22
shiba_inu_39 32 2 22
shiba_inu_3 32 2 22
shiba_inu_40 32 2 22
shiba_inu_41 32 2 22
shiba_inu_42 32 2 22
shiba_inu_43 32 2 22
shiba_inu_44 32 2 22
shiba_inu_45 32 2 22
shiba_inu_46 32 2 22
shiba_inu_47 32 2 22
shiba_inu_48 32 2 22
shiba_inu_49 32 2 22
shiba_inu_4 32 2 22
shiba_inu_50 32 2 22
shiba_inu_51 32 2 22
shiba_inu_52 32 2 22
shiba_inu_53 32 2 22
shiba_inu_54 32 2 22
shiba_inu_55 32 2 22
shiba_inu_56 32 2 22
shiba_inu_57 32 2 22
shiba_inu_58 32 2 22
shiba_inu_59 32 2 22
shiba_inu_5 32 2 22
shiba_inu_60 32 2 22
shiba_inu_61 32 2 22
shiba_inu_62 32 2 22
shiba_inu_63 32 2 22
shiba_inu_64 32 2 22
shiba_inu_65 32 2 22
shiba_inu_66 32 2 22
shiba_inu_67 32 2 22
shiba_inu_68 32 2 22
shiba_inu_69 32 2 22
shiba_inu_6 32 2 22
shiba_inu_70 32 2 22
shiba_inu_71 32 2 22
shiba_inu_72 32 2 22
shiba_inu_73 32 2 22
shiba_inu_74 32 2 22
shiba_inu_75 32 2 22
shiba_inu_76 32 2 22
shiba_inu_77 32 2 22
shiba_inu_78 32 2 22
shiba_inu_79 32 2 22
shiba_inu_7 32 2 22
shiba_inu_80 32 2 22
shiba_inu_81 32 2 22
shiba_inu_82 32 2 22
shiba_inu_83 32 2 22
shiba_inu_84 32 2 22
shiba_inu_85 32 2 22
shiba_inu_86 32 2 22
shiba_inu_87 32 2 22
shiba_inu_88 32 2 22
shiba_inu_89 32 2 22
shiba_inu_8 32 2 22
shiba_inu_90 32 2 22
shiba_inu_91 32 2 22
shiba_inu_92 32 2 22
shiba_inu_93 32 2 22
shiba_inu_94 32 2 22
shiba_inu_95 32 2 22
shiba_inu_96 32 2 22
shiba_inu_97 32 2 22
shiba_inu_98 32 2 22
shiba_inu_99 32 2 22
shiba_inu_9 32 2 22
Siamese_209 33 1 11
Siamese_20 33 1 11
Siamese_210 33 1 11
Siamese_216 33 1 11
Siamese_218 33 1 11
Siamese_21 33 1 11
Siamese_222 33 1 11
Siamese_224 33 1 11
Siamese_225 33 1 11
Siamese_227 33 1 11
Siamese_228 33 1 11
Siamese_22 33 1 11
Siamese_231 33 1 11
Siamese_232 33 1 11
Siamese_233 33 1 11
Siamese_234 33 1 11
Siamese_237 33 1 11
Siamese_238 33 1 11
Siamese_23 33 1 11
Siamese_240 33 1 11
Siamese_247 33 1 11
Siamese_249 33 1 11
Siamese_24 33 1 11
Siamese_250 33 1 11
Siamese_254 33 1 11
Siamese_257 33 1 11
Siamese_25 33 1 11
Siamese_26 33 1 11
Siamese_27 33 1 11
Siamese_28 33 1 11
Siamese_29 33 1 11
Siamese_30 33 1 11
Siamese_31 33 1 11
Siamese_32 33 1 11
Siamese_33 33 1 11
Siamese_34 33 1 11
Siamese_35 33 1 11
Siamese_36 33 1 11
Siamese_37 33 1 11
Siamese_39 33 1 11
Siamese_40 33 1 11
Siamese_41 33 1 11
Siamese_42 33 1 11
Siamese_43 33 1 11
Siamese_44 33 1 11
Siamese_46 33 1 11
Siamese_47 33 1 11
Siamese_48 33 1 11
Siamese_49 33 1 11
Siamese_50 33 1 11
Siamese_51 33 1 11
Siamese_52 33 1 11
Siamese_53 33 1 11
Siamese_54 33 1 11
Siamese_55 33 1 11
Siamese_56 33 1 11
Siamese_57 33 1 11
Siamese_58 33 1 11
Siamese_59 33 1 11
Siamese_5 33 1 11
Siamese_60 33 1 11
Siamese_61 33 1 11
Siamese_63 33 1 11
Siamese_64 33 1 11
Siamese_65 33 1 11
Siamese_66 33 1 11
Siamese_67 33 1 11
Siamese_69 33 1 11
Siamese_6 33 1 11
Siamese_70 33 1 11
Siamese_71 33 1 11
Siamese_72 33 1 11
Siamese_73 33 1 11
Siamese_74 33 1 11
Siamese_75 33 1 11
Siamese_76 33 1 11
Siamese_77 33 1 11
Siamese_78 33 1 11
Siamese_79 33 1 11
Siamese_80 33 1 11
Siamese_81 33 1 11
Siamese_82 33 1 11
Siamese_83 33 1 11
Siamese_84 33 1 11
Siamese_85 33 1 11
Siamese_86 33 1 11
Siamese_87 33 1 11
Siamese_88 33 1 11
Siamese_89 33 1 11
Siamese_90 33 1 11
Siamese_91 33 1 11
Siamese_92 33 1 11
Siamese_93 33 1 11
Siamese_94 33 1 11
Siamese_95 33 1 11
Siamese_96 33 1 11
Siamese_97 33 1 11
Siamese_98 33 1 11
Siamese_99 33 1 11
Siamese_9 33 1 11
Sphynx_20 34 1 12
Sphynx_211 34 1 12
Sphynx_212 34 1 12
Sphynx_213 34 1 12
Sphynx_21 34 1 12
Sphynx_222 34 1 12
Sphynx_223 34 1 12
Sphynx_228 34 1 12
Sphynx_229 34 1 12
Sphynx_230 34 1 12
Sphynx_231 34 1 12
Sphynx_232 34 1 12
Sphynx_233 34 1 12
Sphynx_234 34 1 12
Sphynx_235 34 1 12
Sphynx_236 34 1 12
Sphynx_237 34 1 12
Sphynx_238 34 1 12
Sphynx_239 34 1 12
Sphynx_23 34 1 12
Sphynx_240 34 1 12
Sphynx_241 34 1 12
Sphynx_242 34 1 12
Sphynx_243 34 1 12
Sphynx_244 34 1 12
Sphynx_245 34 1 12
Sphynx_246 34 1 12
Sphynx_247 34 1 12
Sphynx_248 34 1 12
Sphynx_249 34 1 12
Sphynx_24 34 1 12
Sphynx_250 34 1 12
Sphynx_251 34 1 12
Sphynx_252 34 1 12
Sphynx_25 34 1 12
Sphynx_27 34 1 12
Sphynx_28 34 1 12
Sphynx_29 34 1 12
Sphynx_2 34 1 12
Sphynx_30 34 1 12
Sphynx_31 34 1 12
Sphynx_33 34 1 12
Sphynx_34 34 1 12
Sphynx_36 34 1 12
Sphynx_37 34 1 12
Sphynx_38 34 1 12
Sphynx_39 34 1 12
Sphynx_3 34 1 12
Sphynx_40 34 1 12
Sphynx_41 34 1 12
Sphynx_42 34 1 12
Sphynx_43 34 1 12
Sphynx_44 34 1 12
Sphynx_45 34 1 12
Sphynx_46 34 1 12
Sphynx_47 34 1 12
Sphynx_48 34 1 12
Sphynx_49 34 1 12
Sphynx_4 34 1 12
Sphynx_51 34 1 12
Sphynx_53 34 1 12
Sphynx_54 34 1 12
Sphynx_55 34 1 12
Sphynx_56 34 1 12
Sphynx_57 34 1 12
Sphynx_58 34 1 12
Sphynx_59 34 1 12
Sphynx_5 34 1 12
Sphynx_61 34 1 12
Sphynx_65 34 1 12
Sphynx_66 34 1 12
Sphynx_67 34 1 12
Sphynx_70 34 1 12
Sphynx_71 34 1 12
Sphynx_72 34 1 12
Sphynx_73 34 1 12
Sphynx_74 34 1 12
Sphynx_75 34 1 12
Sphynx_76 34 1 12
Sphynx_77 34 1 12
Sphynx_78 34 1 12
Sphynx_80 34 1 12
Sphynx_82 34 1 12
Sphynx_83 34 1 12
Sphynx_84 34 1 12
Sphynx_85 34 1 12
Sphynx_87 34 1 12
Sphynx_88 34 1 12
Sphynx_89 34 1 12
Sphynx_8 34 1 12
Sphynx_90 34 1 12
Sphynx_91 34 1 12
Sphynx_92 34 1 12
Sphynx_93 34 1 12
Sphynx_94 34 1 12
Sphynx_95 34 1 12
Sphynx_96 34 1 12
Sphynx_98 34 1 12
Sphynx_99 34 1 12
Sphynx_9 34 1 12
staffordshire_bull_terrier_200 35 2 23
staffordshire_bull_terrier_201 35 2 23
staffordshire_bull_terrier_202 35 2 23
staffordshire_bull_terrier_20 35 2 23
staffordshire_bull_terrier_21 35 2 23
staffordshire_bull_terrier_23 35 2 23
staffordshire_bull_terrier_24 35 2 23
staffordshire_bull_terrier_25 35 2 23
staffordshire_bull_terrier_26 35 2 23
staffordshire_bull_terrier_27 35 2 23
staffordshire_bull_terrier_28 35 2 23
staffordshire_bull_terrier_29 35 2 23
staffordshire_bull_terrier_30 35 2 23
staffordshire_bull_terrier_31 35 2 23
staffordshire_bull_terrier_32 35 2 23
staffordshire_bull_terrier_33 35 2 23
staffordshire_bull_terrier_34 35 2 23
staffordshire_bull_terrier_35 35 2 23
staffordshire_bull_terrier_36 35 2 23
staffordshire_bull_terrier_37 35 2 23
staffordshire_bull_terrier_38 35 2 23
staffordshire_bull_terrier_39 35 2 23
staffordshire_bull_terrier_3 35 2 23
staffordshire_bull_terrier_40 35 2 23
staffordshire_bull_terrier_41 35 2 23
staffordshire_bull_terrier_42 35 2 23
staffordshire_bull_terrier_43 35 2 23
staffordshire_bull_terrier_44 35 2 23
staffordshire_bull_terrier_45 35 2 23
staffordshire_bull_terrier_46 35 2 23
staffordshire_bull_terrier_47 35 2 23
staffordshire_bull_terrier_48 35 2 23
staffordshire_bull_terrier_49 35 2 23
staffordshire_bull_terrier_4 35 2 23
staffordshire_bull_terrier_50 35 2 23
staffordshire_bull_terrier_51 35 2 23
staffordshire_bull_terrier_52 35 2 23
staffordshire_bull_terrier_53 35 2 23
staffordshire_bull_terrier_54 35 2 23
staffordshire_bull_terrier_55 35 2 23
staffordshire_bull_terrier_56 35 2 23
staffordshire_bull_terrier_57 35 2 23
staffordshire_bull_terrier_58 35 2 23
staffordshire_bull_terrier_59 35 2 23
staffordshire_bull_terrier_5 35 2 23
staffordshire_bull_terrier_60 35 2 23
staffordshire_bull_terrier_61 35 2 23
staffordshire_bull_terrier_62 35 2 23
staffordshire_bull_terrier_63 35 2 23
staffordshire_bull_terrier_64 35 2 23
staffordshire_bull_terrier_65 35 2 23
staffordshire_bull_terrier_66 35 2 23
staffordshire_bull_terrier_67 35 2 23
staffordshire_bull_terrier_68 35 2 23
staffordshire_bull_terrier_69 35 2 23
staffordshire_bull_terrier_6 35 2 23
staffordshire_bull_terrier_70 35 2 23
staffordshire_bull_terrier_71 35 2 23
staffordshire_bull_terrier_72 35 2 23
staffordshire_bull_terrier_73 35 2 23
staffordshire_bull_terrier_74 35 2 23
staffordshire_bull_terrier_75 35 2 23
staffordshire_bull_terrier_76 35 2 23
staffordshire_bull_terrier_77 35 2 23
staffordshire_bull_terrier_78 35 2 23
staffordshire_bull_terrier_79 35 2 23
staffordshire_bull_terrier_7 35 2 23
staffordshire_bull_terrier_80 35 2 23
staffordshire_bull_terrier_81 35 2 23
staffordshire_bull_terrier_82 35 2 23
staffordshire_bull_terrier_83 35 2 23
staffordshire_bull_terrier_84 35 2 23
staffordshire_bull_terrier_85 35 2 23
staffordshire_bull_terrier_86 35 2 23
staffordshire_bull_terrier_87 35 2 23
staffordshire_bull_terrier_88 35 2 23
staffordshire_bull_terrier_89 35 2 23
staffordshire_bull_terrier_8 35 2 23
staffordshire_bull_terrier_90 35 2 23
staffordshire_bull_terrier_91 35 2 23
staffordshire_bull_terrier_92 35 2 23
staffordshire_bull_terrier_93 35 2 23
staffordshire_bull_terrier_94 35 2 23
staffordshire_bull_terrier_95 35 2 23
staffordshire_bull_terrier_96 35 2 23
staffordshire_bull_terrier_97 35 2 23
staffordshire_bull_terrier_98 35 2 23
staffordshire_bull_terrier_99 35 2 23
staffordshire_bull_terrier_9 35 2 23
wheaten_terrier_191 36 2 24
wheaten_terrier_192 36 2 24
wheaten_terrier_193 36 2 24
wheaten_terrier_194 36 2 24
wheaten_terrier_195 36 2 24
wheaten_terrier_196 36 2 24
wheaten_terrier_197 36 2 24
wheaten_terrier_198 36 2 24
wheaten_terrier_199 36 2 24
wheaten_terrier_19 36 2 24
wheaten_terrier_1 36 2 24
wheaten_terrier_200 36 2 24
wheaten_terrier_20 36 2 24
wheaten_terrier_21 36 2 24
wheaten_terrier_22 36 2 24
wheaten_terrier_23 36 2 24
wheaten_terrier_24 36 2 24
wheaten_terrier_25 36 2 24
wheaten_terrier_26 36 2 24
wheaten_terrier_27 36 2 24
wheaten_terrier_28 36 2 24
wheaten_terrier_29 36 2 24
wheaten_terrier_2 36 2 24
wheaten_terrier_30 36 2 24
wheaten_terrier_31 36 2 24
wheaten_terrier_32 36 2 24
wheaten_terrier_33 36 2 24
wheaten_terrier_34 36 2 24
wheaten_terrier_35 36 2 24
wheaten_terrier_36 36 2 24
wheaten_terrier_37 36 2 24
wheaten_terrier_38 36 2 24
wheaten_terrier_39 36 2 24
wheaten_terrier_3 36 2 24
wheaten_terrier_40 36 2 24
wheaten_terrier_41 36 2 24
wheaten_terrier_42 36 2 24
wheaten_terrier_43 36 2 24
wheaten_terrier_44 36 2 24
wheaten_terrier_45 36 2 24
wheaten_terrier_46 36 2 24
wheaten_terrier_47 36 2 24
wheaten_terrier_48 36 2 24
wheaten_terrier_49 36 2 24
wheaten_terrier_4 36 2 24
wheaten_terrier_50 36 2 24
wheaten_terrier_51 36 2 24
wheaten_terrier_52 36 2 24
wheaten_terrier_53 36 2 24
wheaten_terrier_54 36 2 24
wheaten_terrier_55 36 2 24
wheaten_terrier_56 36 2 24
wheaten_terrier_57 36 2 24
wheaten_terrier_58 36 2 24
wheaten_terrier_59 36 2 24
wheaten_terrier_5 36 2 24
wheaten_terrier_60 36 2 24
wheaten_terrier_61 36 2 24
wheaten_terrier_62 36 2 24
wheaten_terrier_63 36 2 24
wheaten_terrier_64 36 2 24
wheaten_terrier_65 36 2 24
wheaten_terrier_66 36 2 24
wheaten_terrier_67 36 2 24
wheaten_terrier_68 36 2 24
wheaten_terrier_69 36 2 24
wheaten_terrier_6 36 2 24
wheaten_terrier_70 36 2 24
wheaten_terrier_71 36 2 24
wheaten_terrier_72 36 2 24
wheaten_terrier_73 36 2 24
wheaten_terrier_74 36 2 24
wheaten_terrier_75 36 2 24
wheaten_terrier_76 36 2 24
wheaten_terrier_77 36 2 24
wheaten_terrier_78 36 2 24
wheaten_terrier_79 36 2 24
wheaten_terrier_7 36 2 24
wheaten_terrier_80 36 2 24
wheaten_terrier_81 36 2 24
wheaten_terrier_82 36 2 24
wheaten_terrier_83 36 2 24
wheaten_terrier_84 36 2 24
wheaten_terrier_85 36 2 24
wheaten_terrier_86 36 2 24
wheaten_terrier_87 36 2 24
wheaten_terrier_88 36 2 24
wheaten_terrier_89 36 2 24
wheaten_terrier_8 36 2 24
wheaten_terrier_90 36 2 24
wheaten_terrier_91 36 2 24
wheaten_terrier_92 36 2 24
wheaten_terrier_93 36 2 24
wheaten_terrier_94 36 2 24
wheaten_terrier_95 36 2 24
wheaten_terrier_96 36 2 24
wheaten_terrier_97 36 2 24
wheaten_terrier_98 36 2 24
wheaten_terrier_99 36 2 24
wheaten_terrier_9 36 2 24
yorkshire_terrier_191 37 2 25
yorkshire_terrier_192 37 2 25
yorkshire_terrier_193 37 2 25
yorkshire_terrier_194 37 2 25
yorkshire_terrier_195 37 2 25
yorkshire_terrier_196 37 2 25
yorkshire_terrier_197 37 2 25
yorkshire_terrier_198 37 2 25
yorkshire_terrier_199 37 2 25
yorkshire_terrier_19 37 2 25
yorkshire_terrier_1 37 2 25
yorkshire_terrier_200 37 2 25
yorkshire_terrier_20 37 2 25
yorkshire_terrier_21 37 2 25
yorkshire_terrier_22 37 2 25
yorkshire_terrier_23 37 2 25
yorkshire_terrier_24 37 2 25
yorkshire_terrier_25 37 2 25
yorkshire_terrier_26 37 2 25
yorkshire_terrier_27 37 2 25
yorkshire_terrier_28 37 2 25
yorkshire_terrier_29 37 2 25
yorkshire_terrier_2 37 2 25
yorkshire_terrier_30 37 2 25
yorkshire_terrier_31 37 2 25
yorkshire_terrier_32 37 2 25
yorkshire_terrier_33 37 2 25
yorkshire_terrier_34 37 2 25
yorkshire_terrier_35 37 2 25
yorkshire_terrier_36 37 2 25
yorkshire_terrier_37 37 2 25
yorkshire_terrier_38 37 2 25
yorkshire_terrier_39 37 2 25
yorkshire_terrier_3 37 2 25
yorkshire_terrier_40 37 2 25
yorkshire_terrier_41 37 2 25
yorkshire_terrier_42 37 2 25
yorkshire_terrier_43 37 2 25
yorkshire_terrier_44 37 2 25
yorkshire_terrier_45 37 2 25
yorkshire_terrier_46 37 2 25
yorkshire_terrier_47 37 2 25
yorkshire_terrier_48 37 2 25
yorkshire_terrier_49 37 2 25
yorkshire_terrier_4 37 2 25
yorkshire_terrier_50 37 2 25
yorkshire_terrier_51 37 2 25
yorkshire_terrier_52 37 2 25
yorkshire_terrier_53 37 2 25
yorkshire_terrier_54 37 2 25
yorkshire_terrier_55 37 2 25
yorkshire_terrier_56 37 2 25
yorkshire_terrier_57 37 2 25
yorkshire_terrier_58 37 2 25
yorkshire_terrier_59 37 2 25
yorkshire_terrier_5 37 2 25
yorkshire_terrier_60 37 2 25
yorkshire_terrier_61 37 2 25
yorkshire_terrier_62 37 2 25
yorkshire_terrier_63 37 2 25
yorkshire_terrier_64 37 2 25
yorkshire_terrier_65 37 2 25
yorkshire_terrier_66 37 2 25
yorkshire_terrier_67 37 2 25
yorkshire_terrier_68 37 2 25
yorkshire_terrier_69 37 2 25
yorkshire_terrier_6 37 2 25
yorkshire_terrier_70 37 2 25
yorkshire_terrier_71 37 2 25
yorkshire_terrier_72 37 2 25
yorkshire_terrier_73 37 2 25
yorkshire_terrier_74 37 2 25
yorkshire_terrier_75 37 2 25
yorkshire_terrier_76 37 2 25
yorkshire_terrier_77 37 2 25
yorkshire_terrier_78 37 2 25
yorkshire_terrier_79 37 2 25
yorkshire_terrier_7 37 2 25
yorkshire_terrier_80 37 2 25
yorkshire_terrier_81 37 2 25
yorkshire_terrier_82 37 2 25
yorkshire_terrier_83 37 2 25
yorkshire_terrier_84 37 2 25
yorkshire_terrier_85 37 2 25
yorkshire_terrier_86 37 2 25
yorkshire_terrier_87 37 2 25
yorkshire_terrier_88 37 2 25
yorkshire_terrier_89 37 2 25
yorkshire_terrier_8 37 2 25
yorkshire_terrier_90 37 2 25
yorkshire_terrier_91 37 2 25
yorkshire_terrier_92 37 2 25
yorkshire_terrier_93 37 2 25
yorkshire_terrier_94 37 2 25
yorkshire_terrier_95 37 2 25
yorkshire_terrier_96 37 2 25
yorkshire_terrier_97 37 2 25
yorkshire_terrier_98 37 2 25
yorkshire_terrier_99 37 2 25
yorkshire_terrier_9 37 2 25
